team_full_name,team_alias,map_name,map_played,map_win_rate,map_win,map_loss,map_atk_1st,map_def_1st,map_atk_rwin,map_atk_rw,map_atk_rl,map_def_rwin,map_def_rw,map_def_rl,agent_composition,agent_composition_played
NRG Esports,NRG,Ascent,48,52,25,23,15,33,44%,204,259,58%,309,223,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['astra', 'chamber', 'fade', 'kayo', 'sova'], ['chamber', 'fade', 'kayo', 'omen', 'sage'], ['chamber', 'fade', 'kayo', 'omen', 'raze'], ['astra', 'chamber', 'jett', 'kayo', 'sova'], ['astra', 'chamber', 'killjoy', 'sage', 'sova'], ['astra', 'chamber', 'jett', 'skye', 'sova'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'cypher', 'jett', 'kayo', 'sova'], ['kayo', 'omen', 'skye', 'sova', 'viper'], ['astra', 'jett', 'killjoy', 'skye', 'sova'], ['jett', 'killjoy', 'omen', 'skye', 'sova'], ['astra', 'jett', 'killjoy', 'phoenix', 'sova'], ['cypher', 'omen', 'phoenix', 'reyna', 'sova'], ['killjoy', 'omen', 'phoenix', 'reyna', 'sova'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['cypher', 'jett', 'omen', 'reyna', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova']]","[5, 1, 2, 1, 7, 1, 1, 1, 4, 2, 1, 1, 7, 1, 1, 9, 2, 1]"
NRG Esports,NRG,Icebox,54,69,37,17,27,27,53%,304,269,59%,340,235,"[['kayo', 'killjoy', 'sage', 'sova', 'viper'], ['chamber', 'kayo', 'sage', 'sova', 'viper'], ['chamber', 'omen', 'sage', 'sova', 'viper'], ['chamber', 'kayo', 'omen', 'sova', 'viper'], ['chamber', 'jett', 'reyna', 'sova', 'viper'], ['chamber', 'raze', 'sage', 'sova', 'viper'], ['jett', 'killjoy', 'reyna', 'sova', 'viper'], ['jett', 'raze', 'sage', 'sova', 'viper'], ['raze', 'sage', 'skye', 'sova', 'viper'], ['jett', 'killjoy', 'omen', 'raze', 'sova'], ['killjoy', 'omen', 'phoenix', 'reyna', 'sova'], ['jett', 'killjoy', 'omen', 'reyna', 'sova'], ['brimstone', 'jett', 'killjoy', 'reyna', 'sova'], ['jett', 'killjoy', 'omen', 'raze', 'skye'], ['jett', 'killjoy', 'omen', 'sage', 'skye']]","[4, 4, 3, 1, 11, 1, 7, 7, 4, 4, 3, 2, 1, 1, 1]"
NRG Esports,NRG,Breeze,26,69,18,8,13,13,53%,142,124,58%,152,109,"[['breach', 'chamber', 'kayo', 'sova', 'viper'], ['chamber', 'jett', 'skye', 'sova', 'viper'], ['chamber', 'omen', 'skye', 'sova', 'viper'], ['chamber', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'kayo', 'reyna', 'sova', 'viper'], ['chamber', 'jett', 'reyna', 'sova', 'viper'], ['chamber', 'kayo', 'raze', 'sova', 'viper'], ['cypher', 'jett', 'kayo', 'sova', 'viper'], ['jett', 'omen', 'skye', 'sova', 'viper']]","[1, 3, 2, 11, 1, 1, 1, 2, 4]"
NRG Esports,NRG,Fracture,9,56,5,4,4,5,58%,61,45,47%,47,54,"[['breach', 'brimstone', 'jett', 'killjoy', 'skye'], ['breach', 'brimstone', 'cypher', 'jett', 'kayo'], ['breach', 'brimstone', 'chamber', 'kayo', 'neon'], ['astra', 'breach', 'chamber', 'raze', 'viper'], ['astra', 'breach', 'chamber', 'jett', 'viper']]","[2, 1, 2, 2, 2]"
NRG Esports,NRG,Pearl,7,57,4,3,4,3,54%,45,39,50%,42,42,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['harbor', 'killjoy', 'raze', 'skye', 'viper']]","[3, 4]"
NRG Esports,NRG,Lotus,5,60,3,2,4,1,54%,33,28,44%,22,28,"[['killjoy', 'neon', 'omen', 'skye', 'viper'], ['jett', 'killjoy', 'omen', 'skye', 'viper'], ['breach', 'killjoy', 'omen', 'raze', 'skye'], ['killjoy', 'omen', 'skye', 'sova', 'viper']]","[2, 1, 1, 1]"
The Guard,TGRD,Bind,21,71,15,6,15,6,55%,134,108,55%,106,88,"[['brimstone', 'raze', 'sage', 'skye', 'viper'], ['astra', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'breach', 'chamber', 'neon', 'skye'], ['astra', 'raze', 'sage', 'skye', 'viper'], ['brimstone', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'kayo', 'raze', 'sova', 'viper'], ['astra', 'jett', 'skye', 'sova', 'viper']]","[9, 1, 2, 1, 1, 6, 1]"
The Guard,TGRD,Haven,40,63,25,15,19,21,58%,237,173,52%,223,210,"[['jett', 'killjoy', 'omen', 'skye', 'viper'], ['killjoy', 'omen', 'raze', 'skye', 'viper'], ['breach', 'jett', 'killjoy', 'omen', 'sova'], ['breach', 'chamber', 'fade', 'omen', 'raze'], ['astra', 'breach', 'chamber', 'neon', 'skye'], ['astra', 'chamber', 'kayo', 'neon', 'skye'], ['astra', 'chamber', 'fade', 'kayo', 'neon'], ['chamber', 'fade', 'kayo', 'neon', 'omen'], ['astra', 'breach', 'fade', 'jett', 'killjoy'], ['astra', 'breach', 'jett', 'killjoy', 'sova'], ['breach', 'chamber', 'jett', 'omen', 'skye'], ['breach', 'jett', 'killjoy', 'omen', 'skye'], ['jett', 'killjoy', 'omen', 'skye', 'sova'], ['astra', 'jett', 'killjoy', 'skye', 'sova'], ['astra', 'cypher', 'jett', 'skye', 'sova']]","[3, 1, 5, 2, 1, 1, 1, 2, 1, 2, 4, 1, 1, 14, 1]"
The Guard,TGRD,Split,18,50,9,9,7,11,41%,74,105,57%,125,93,"[['astra', 'killjoy', 'raze', 'skye', 'viper'], ['astra', 'jett', 'killjoy', 'skye', 'viper'], ['astra', 'raze', 'sage', 'skye', 'viper'], ['breach', 'cypher', 'omen', 'raze', 'sage'], ['breach', 'chamber', 'omen', 'raze', 'skye'], ['breach', 'chamber', 'jett', 'omen', 'skye'], ['astra', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'chamber', 'jett', 'skye', 'viper'], ['astra', 'cypher', 'jett', 'skye', 'viper']]","[3, 1, 2, 1, 2, 1, 4, 3, 1]"
The Guard,TGRD,Ascent,34,74,25,9,12,22,45%,148,181,66%,253,133,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['jett', 'killjoy', 'omen', 'skye', 'viper'], ['fade', 'jett', 'kayo', 'killjoy', 'omen'], ['chamber', 'fade', 'kayo', 'omen', 'sova'], ['breach', 'chamber', 'jett', 'omen', 'sova'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'jett', 'killjoy', 'sage', 'sova']]","[11, 1, 2, 3, 1, 15, 1]"
The Guard,TGRD,Icebox,26,77,20,6,16,10,58%,164,120,59%,144,100,"[['brimstone', 'chamber', 'fade', 'kayo', 'viper'], ['chamber', 'kayo', 'sage', 'sova', 'viper'], ['jett', 'killjoy', 'sage', 'sova', 'viper'], ['chamber', 'jett', 'omen', 'sova', 'viper'], ['jett', 'reyna', 'sage', 'sova', 'viper'], ['jett', 'raze', 'sage', 'sova', 'viper']]","[3, 3, 11, 5, 3, 1]"
The Guard,TGRD,Breeze,3,67,2,1,0,3,64%,18,10,55%,21,17,"[['chamber', 'jett', 'kayo', 'sova', 'viper']]",[3]
The Guard,TGRD,Fracture,13,62,8,5,7,6,53%,74,65,53%,71,63,"[['breach', 'brimstone', 'cypher', 'fade', 'raze'], ['astra', 'breach', 'jett', 'skye', 'viper'], ['brimstone', 'fade', 'killjoy', 'raze', 'viper'], ['breach', 'brimstone', 'chamber', 'fade', 'jett'], ['breach', 'brimstone', 'chamber', 'raze', 'sage'], ['breach', 'brimstone', 'chamber', 'raze', 'viper'], ['breach', 'brimstone', 'chamber', 'jett', 'viper'], ['astra', 'breach', 'chamber', 'raze', 'viper']]","[3, 1, 1, 2, 1, 3, 1, 1]"
The Guard,TGRD,Pearl,8,50,4,4,4,4,52%,46,42,56%,52,41,"[['harbor', 'killjoy', 'raze', 'skye', 'viper'], ['astra', 'jett', 'kayo', 'killjoy', 'sova']]","[1, 7]"
The Guard,TGRD,Lotus,9,89,8,1,2,7,63%,50,29,58%,61,44,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['breach', 'killjoy', 'omen', 'raze', 'viper']]","[8, 1]"
Cloud9,C9,Bind,53,49,26,27,15,34,48%,229,246,55%,282,232,"[['brimstone', 'jett', 'raze', 'skye', 'viper'], ['brimstone', 'chamber', 'raze', 'skye', 'viper'], ['chamber', 'omen', 'skye', 'viper', 'yoru'], ['breach', 'brimstone', 'raze', 'sova', 'viper'], ['astra', 'chamber', 'raze', 'sova', 'viper'], ['astra', 'chamber', 'kayo', 'raze', 'sova'], ['astra', 'jett', 'raze', 'skye', 'viper'], ['astra', 'raze', 'skye', 'sova', 'viper'], ['astra', 'raze', 'sage', 'sova', 'yoru'], ['breach', 'omen', 'phoenix', 'raze', 'sova'], ['breach', 'cypher', 'omen', 'raze', 'sova'], ['killjoy', 'omen', 'phoenix', 'raze', 'sova'], ['jett', 'killjoy', 'omen', 'phoenix', 'sova'], ['breach', 'jett', 'killjoy', 'omen', 'sova'], ['omen', 'phoenix', 'raze', 'reyna', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['jett', 'killjoy', 'omen', 'raze', 'sova'], ['killjoy', 'omen', 'raze', 'reyna', 'sova'], ['cypher', 'jett', 'killjoy', 'omen', 'phoenix'], ['cypher', 'omen', 'raze', 'reyna', 'sova'], ['brimstone', 'omen', 'phoenix', 'raze', 'sage'], ['cypher', 'omen', 'raze', 'sage', 'sova'], ['brimstone', 'cypher', 'raze', 'sage', 'sova'], ['brimstone', 'cypher', 'jett', 'sage', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sage'], ['brimstone', 'cypher', 'jett', 'reyna', 'sage'], ['breach', 'brimstone', 'cypher', 'jett', 'raze'], ['breach', 'brimstone', 'cypher', 'jett', 'phoenix'], ['brimstone', 'cypher', 'jett', 'phoenix', 'sage'], ['breach', 'brimstone', 'cypher', 'omen', 'raze']]","[1, 3, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 3, 3, 1, 1, 1, 2, 1, 2, 2, 3, 5, 4, 1, 1, 1, 1, 2, 1]"
Cloud9,C9,Haven,88,68,60,28,51,33,62%,559,342,54%,436,373,"[['breach', 'jett', 'killjoy', 'omen', 'sova'], ['chamber', 'cypher', 'omen', 'phoenix', 'skye'], ['breach', 'chamber', 'fade', 'omen', 'raze'], ['astra', 'chamber', 'kayo', 'neon', 'skye'], ['breach', 'chamber', 'omen', 'reyna', 'skye'], ['breach', 'chamber', 'jett', 'omen', 'skye'], ['breach', 'chamber', 'omen', 'raze', 'skye'], ['breach', 'jett', 'killjoy', 'omen', 'skye'], ['astra', 'breach', 'jett', 'killjoy', 'skye'], ['brimstone', 'kayo', 'raze', 'reyna', 'sova'], ['astra', 'jett', 'killjoy', 'raze', 'sova'], ['astra', 'cypher', 'jett', 'kayo', 'sova'], ['astra', 'cypher', 'jett', 'raze', 'sova'], ['astra', 'cypher', 'jett', 'phoenix', 'sova'], ['astra', 'cypher', 'jett', 'reyna', 'sova'], ['astra', 'jett', 'kayo', 'skye', 'sova'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['astra', 'cypher', 'raze', 'reyna', 'sova'], ['cypher', 'omen', 'raze', 'reyna', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['breach', 'jett', 'killjoy', 'omen', 'phoenix'], ['breach', 'cypher', 'jett', 'omen', 'viper'], ['cypher', 'jett', 'omen', 'sage', 'sova'], ['breach', 'jett', 'killjoy', 'omen', 'raze'], ['jett', 'killjoy', 'omen', 'phoenix', 'raze'], ['cypher', 'jett', 'omen', 'raze', 'reyna'], ['cypher', 'jett', 'omen', 'phoenix', 'sage'], ['brimstone', 'cypher', 'jett', 'reyna', 'sage'], ['breach', 'brimstone', 'cypher', 'jett', 'phoenix']]","[3, 1, 3, 3, 1, 1, 3, 3, 2, 1, 1, 1, 1, 1, 2, 4, 8, 6, 4, 4, 2, 3, 2, 8, 4, 1, 6, 4, 1, 1]"
Cloud9,C9,Split,62,65,40,22,30,31,46%,289,334,64%,406,229,"[['astra', 'breach', 'killjoy', 'raze', 'skye'], ['astra', 'chamber', 'raze', 'skye', 'viper'], ['breach', 'chamber', 'kayo', 'omen', 'raze'], ['breach', 'chamber', 'killjoy', 'omen', 'raze'], ['astra', 'breach', 'chamber', 'killjoy', 'raze'], ['astra', 'jett', 'killjoy', 'raze', 'skye'], ['astra', 'cypher', 'jett', 'raze', 'sage'], ['astra', 'cypher', 'jett', 'raze', 'skye'], ['jett', 'omen', 'raze', 'sage', 'viper'], ['astra', 'breach', 'jett', 'killjoy', 'raze'], ['breach', 'jett', 'killjoy', 'omen', 'raze'], ['omen', 'raze', 'reyna', 'sage', 'skye'], ['jett', 'omen', 'raze', 'sage', 'skye'], ['omen', 'phoenix', 'raze', 'sage', 'skye'], ['breach', 'killjoy', 'omen', 'raze', 'reyna'], ['cypher', 'killjoy', 'omen', 'raze', 'sage'], ['cypher', 'jett', 'omen', 'raze', 'reyna'], ['cypher', 'omen', 'phoenix', 'raze', 'reyna'], ['breach', 'jett', 'omen', 'phoenix', 'sage'], ['breach', 'omen', 'phoenix', 'raze', 'sage'], ['cypher', 'omen', 'raze', 'sage', 'viper'], ['cypher', 'jett', 'omen', 'raze', 'sage'], ['breach', 'cypher', 'omen', 'raze', 'viper'], ['brimstone', 'cypher', 'jett', 'phoenix', 'sage'], ['breach', 'brimstone', 'cypher', 'omen', 'raze']]","[7, 2, 1, 1, 1, 1, 2, 1, 1, 2, 17, 1, 2, 4, 6, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1]"
Cloud9,C9,Ascent,105,70,73,32,51,52,56%,598,461,60%,608,408,"[['jett', 'killjoy', 'omen', 'skye', 'viper'], ['breach', 'jett', 'killjoy', 'omen', 'skye'], ['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['fade', 'jett', 'kayo', 'killjoy', 'omen'], ['chamber', 'fade', 'kayo', 'neon', 'omen'], ['astra', 'chamber', 'fade', 'kayo', 'neon'], ['chamber', 'fade', 'kayo', 'omen', 'raze'], ['astra', 'chamber', 'fade', 'jett', 'kayo'], ['chamber', 'jett', 'kayo', 'omen', 'sova'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['brimstone', 'killjoy', 'raze', 'reyna', 'skye'], ['astra', 'jett', 'killjoy', 'reyna', 'skye'], ['brimstone', 'kayo', 'killjoy', 'reyna', 'sova'], ['brimstone', 'jett', 'killjoy', 'reyna', 'sova'], ['brimstone', 'chamber', 'jett', 'reyna', 'sova'], ['astra', 'killjoy', 'raze', 'sage', 'sova'], ['astra', 'jett', 'killjoy', 'sage', 'sova'], ['astra', 'jett', 'killjoy', 'reyna', 'sova'], ['astra', 'cypher', 'jett', 'skye', 'sova'], ['astra', 'jett', 'kayo', 'sage', 'sova'], ['jett', 'killjoy', 'omen', 'reyna', 'sova'], ['jett', 'killjoy', 'omen', 'raze', 'sova'], ['jett', 'killjoy', 'omen', 'phoenix', 'sova'], ['breach', 'jett', 'killjoy', 'omen', 'raze'], ['breach', 'jett', 'killjoy', 'omen', 'reyna'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['jett', 'killjoy', 'omen', 'raze', 'reyna'], ['cypher', 'killjoy', 'omen', 'reyna', 'sova'], ['cypher', 'jett', 'omen', 'sage', 'sova'], ['breach', 'cypher', 'omen', 'sage', 'sova']]","[3, 1, 7, 3, 2, 3, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 2, 4, 2, 3, 13, 3, 3, 13, 2, 2, 1, 4, 17, 2]"
Cloud9,C9,Icebox,44,68,30,14,26,18,57%,242,183,58%,264,188,"[['jett', 'killjoy', 'sage', 'sova', 'viper'], ['brimstone', 'chamber', 'fade', 'kayo', 'viper'], ['chamber', 'fade', 'kayo', 'sage', 'viper'], ['chamber', 'jett', 'sage', 'sova', 'viper'], ['chamber', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'kayo', 'raze', 'sova', 'viper'], ['jett', 'raze', 'sage', 'sova', 'viper'], ['jett', 'reyna', 'sage', 'sova', 'viper'], ['jett', 'kayo', 'sage', 'sova', 'viper'], ['omen', 'raze', 'reyna', 'sage', 'sova'], ['jett', 'omen', 'raze', 'sage', 'sova'], ['jett', 'killjoy', 'omen', 'raze', 'sova'], ['cypher', 'jett', 'omen', 'skye', 'sova'], ['jett', 'killjoy', 'omen', 'reyna', 'sova']]","[6, 1, 7, 1, 1, 1, 4, 5, 1, 3, 5, 6, 1, 1]"
Cloud9,C9,Breeze,25,76,19,6,21,4,59%,170,120,60%,130,87,"[['cypher', 'kayo', 'neon', 'sova', 'viper'], ['chamber', 'kayo', 'neon', 'sova', 'viper'], ['chamber', 'fade', 'kayo', 'sova', 'viper'], ['cypher', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'kayo', 'raze', 'sova', 'viper'], ['chamber', 'jett', 'kayo', 'reyna', 'viper'], ['jett', 'killjoy', 'reyna', 'sova', 'viper'], ['cypher', 'jett', 'skye', 'sova', 'viper']]","[4, 1, 1, 10, 2, 1, 1, 4, 1]"
Cloud9,C9,Fracture,18,56,10,8,9,9,53%,105,93,52%,101,94,"[['breach', 'brimstone', 'killjoy', 'raze', 'skye'], ['breach', 'brimstone', 'chamber', 'fade', 'raze'], ['chamber', 'fade', 'omen', 'raze', 'viper'], ['breach', 'brimstone', 'chamber', 'kayo', 'neon'], ['breach', 'brimstone', 'chamber', 'raze', 'sage'], ['astra', 'breach', 'killjoy', 'raze', 'skye']]","[4, 2, 4, 2, 5, 1]"
Cloud9,C9,Pearl,8,75,6,2,6,2,51%,45,44,62%,50,31,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['astra', 'killjoy', 'phoenix', 'sage', 'skye'], ['astra', 'breach', 'killjoy', 'skye', 'yoru'], ['chamber', 'fade', 'omen', 'sage', 'viper']]","[2, 4, 1, 1]"
Cloud9,C9,Lotus,8,75,6,2,2,6,67%,50,25,53%,49,44,"[['killjoy', 'neon', 'omen', 'skye', 'viper'], ['chamber', 'cypher', 'neon', 'omen', 'skye']]","[7, 1]"
100 Thieves,100T,Bind,50,64,32,18,24,25,55%,261,214,57%,286,220,"[['brimstone', 'raze', 'sage', 'skye', 'viper'], ['brimstone', 'chamber', 'raze', 'skye', 'viper'], ['brimstone', 'fade', 'raze', 'skye', 'viper'], ['brimstone', 'raze', 'skye', 'sova', 'viper'], ['astra', 'breach', 'jett', 'raze', 'skye'], ['cypher', 'omen', 'raze', 'sage', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['killjoy', 'omen', 'raze', 'sage', 'sova'], ['jett', 'killjoy', 'omen', 'raze', 'sova'], ['brimstone', 'omen', 'raze', 'sova', 'viper'], ['brimstone', 'cypher', 'raze', 'sage', 'sova']]","[4, 2, 3, 4, 1, 12, 5, 2, 7, 2, 8]"
100 Thieves,100T,Haven,70,60,42,28,34,36,56%,414,320,50%,381,382,"[['gekko', 'jett', 'killjoy', 'omen', 'sova'], ['cypher', 'jett', 'kayo', 'omen', 'sova'], ['cypher', 'fade', 'jett', 'omen', 'sova'], ['chamber', 'fade', 'omen', 'raze', 'sage'], ['breach', 'chamber', 'jett', 'omen', 'skye'], ['breach', 'jett', 'killjoy', 'omen', 'skye'], ['breach', 'jett', 'killjoy', 'omen', 'sova'], ['breach', 'chamber', 'jett', 'omen', 'sova'], ['astra', 'jett', 'killjoy', 'skye', 'sova'], ['astra', 'cypher', 'jett', 'skye', 'sova'], ['jett', 'kayo', 'omen', 'skye', 'sova'], ['cypher', 'jett', 'omen', 'skye', 'sova'], ['cypher', 'omen', 'phoenix', 'skye', 'sova'], ['cypher', 'omen', 'phoenix', 'sage', 'sova'], ['breach', 'cypher', 'omen', 'raze', 'sova'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['jett', 'killjoy', 'omen', 'phoenix', 'sova'], ['brimstone', 'cypher', 'jett', 'omen', 'phoenix'], ['brimstone', 'cypher', 'omen', 'sage', 'sova']]","[3, 1, 3, 4, 1, 4, 1, 3, 4, 3, 5, 6, 2, 3, 5, 10, 8, 1, 3]"
100 Thieves,100T,Split,39,56,22,17,24,15,42%,180,246,61%,234,152,"[['astra', 'cypher', 'raze', 'sage', 'skye'], ['astra', 'breach', 'fade', 'raze', 'viper'], ['cypher', 'omen', 'raze', 'sage', 'skye'], ['astra', 'breach', 'chamber', 'raze', 'viper'], ['astra', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'cypher', 'raze', 'skye', 'viper'], ['astra', 'jett', 'raze', 'skye', 'viper'], ['astra', 'jett', 'kayo', 'skye', 'viper'], ['astra', 'breach', 'jett', 'raze', 'sage'], ['jett', 'killjoy', 'omen', 'raze', 'reyna'], ['breach', 'jett', 'killjoy', 'omen', 'raze'], ['brimstone', 'cypher', 'omen', 'raze', 'sage']]","[3, 2, 10, 1, 5, 2, 2, 4, 2, 1, 3, 4]"
100 Thieves,100T,Ascent,78,59,46,32,43,34,48%,374,408,58%,436,322,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['jett', 'kayo', 'omen', 'sova', 'viper'], ['fade', 'jett', 'kayo', 'killjoy', 'omen'], ['chamber', 'fade', 'kayo', 'omen', 'sage'], ['brimstone', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'chamber', 'cypher', 'skye', 'sova'], ['astra', 'jett', 'reyna', 'skye', 'sova'], ['astra', 'jett', 'killjoy', 'skye', 'sova'], ['jett', 'kayo', 'omen', 'skye', 'sova'], ['killjoy', 'omen', 'phoenix', 'sage', 'sova'], ['killjoy', 'omen', 'raze', 'sage', 'sova'], ['jett', 'killjoy', 'omen', 'reyna', 'sova'], ['killjoy', 'omen', 'reyna', 'sage', 'sova'], ['jett', 'killjoy', 'omen', 'phoenix', 'sova'], ['breach', 'omen', 'phoenix', 'sova', 'viper'], ['brimstone', 'cypher', 'omen', 'sage', 'sova']]","[7, 3, 2, 5, 2, 2, 1, 2, 2, 4, 11, 9, 16, 2, 1, 2, 7]"
100 Thieves,100T,Icebox,45,67,30,15,22,23,55%,272,219,56%,270,210,"[['killjoy', 'omen', 'sage', 'sova', 'viper'], ['chamber', 'fade', 'sage', 'sova', 'viper'], ['chamber', 'kayo', 'sage', 'sova', 'viper'], ['killjoy', 'raze', 'sage', 'sova', 'viper'], ['chamber', 'jett', 'sage', 'sova', 'viper'], ['chamber', 'kayo', 'omen', 'sova', 'viper'], ['jett', 'reyna', 'sage', 'sova', 'viper'], ['killjoy', 'omen', 'reyna', 'sova', 'viper'], ['killjoy', 'omen', 'raze', 'sage', 'sova'], ['jett', 'killjoy', 'omen', 'sage', 'sova'], ['jett', 'killjoy', 'omen', 'reyna', 'sova'], ['cypher', 'jett', 'omen', 'reyna', 'sova']]","[5, 1, 3, 4, 2, 1, 3, 12, 9, 2, 1, 2]"
100 Thieves,100T,Breeze,32,63,20,12,10,22,58%,183,135,51%,186,178,"[['cypher', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'kayo', 'reyna', 'sova', 'viper'], ['cypher', 'jett', 'skye', 'sova', 'viper'], ['jett', 'reyna', 'skye', 'sova', 'viper'], ['cypher', 'omen', 'reyna', 'skye', 'viper'], ['omen', 'reyna', 'sage', 'skye', 'viper']]","[8, 10, 2, 1, 5, 3, 3]"
100 Thieves,100T,Fracture,25,64,16,9,7,18,58%,142,101,49%,137,140,"[['breach', 'brimstone', 'jett', 'killjoy', 'skye'], ['breach', 'cypher', 'kayo', 'omen', 'raze'], ['breach', 'chamber', 'kayo', 'omen', 'raze'], ['breach', 'chamber', 'kayo', 'neon', 'omen'], ['breach', 'brimstone', 'chamber', 'kayo', 'neon'], ['breach', 'brimstone', 'chamber', 'kayo', 'raze'], ['breach', 'brimstone', 'chamber', 'raze', 'sage'], ['astra', 'breach', 'chamber', 'raze', 'viper']]","[5, 1, 2, 1, 3, 1, 9, 3]"
100 Thieves,100T,Pearl,5,80,4,1,4,1,48%,30,32,56%,35,27,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['astra', 'breach', 'jett', 'killjoy', 'sova'], ['astra', 'chamber', 'fade', 'sova', 'viper'], ['astra', 'fade', 'raze', 'sage', 'viper']]","[2, 1, 1, 1]"
100 Thieves,100T,Lotus,5,20,1,4,4,1,52%,31,29,29%,14,34,"[['jett', 'killjoy', 'omen', 'skye', 'viper'], ['breach', 'jett', 'killjoy', 'omen', 'skye'], ['astra', 'cypher', 'fade', 'kayo', 'raze']]","[2, 1, 2]"
LOUD,LOUD,Bind,13,85,11,2,9,4,68%,101,48,53%,60,54,"[['brimstone', 'chamber', 'raze', 'skye', 'viper'], ['brimstone', 'fade', 'raze', 'skye', 'viper'], ['astra', 'fade', 'raze', 'skye', 'viper'], ['astra', 'raze', 'skye', 'sova', 'viper'], ['brimstone', 'kayo', 'raze', 'sage', 'sova']]","[2, 5, 1, 4, 1]"
LOUD,LOUD,Haven,17,88,15,2,10,7,66%,108,55,60%,99,65,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['breach', 'chamber', 'fade', 'omen', 'raze'], ['breach', 'jett', 'killjoy', 'omen', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'breach', 'jett', 'killjoy', 'sova']]","[5, 5, 1, 1, 1, 4]"
LOUD,LOUD,Split,15,67,10,5,7,8,56%,88,69,49%,82,85,"[['astra', 'jett', 'raze', 'skye', 'viper'], ['astra', 'gekko', 'jett', 'skye', 'viper'], ['astra', 'breach', 'fade', 'raze', 'viper'], ['astra', 'breach', 'chamber', 'kayo', 'neon'], ['astra', 'chamber', 'raze', 'skye', 'viper']]","[9, 2, 2, 1, 1]"
LOUD,LOUD,Ascent,30,90,27,3,22,8,58%,188,136,70%,193,83,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['jett', 'killjoy', 'omen', 'skye', 'viper'], ['astra', 'jett', 'kayo', 'killjoy', 'sova']]","[23, 2, 5]"
LOUD,LOUD,Icebox,15,80,12,3,9,6,60%,93,61,63%,95,57,"[['harbor', 'jett', 'killjoy', 'sova', 'viper'], ['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['chamber', 'kayo', 'sage', 'sova', 'viper'], ['chamber', 'fade', 'kayo', 'sage', 'viper'], ['chamber', 'jett', 'sage', 'sova', 'viper'], ['jett', 'kayo', 'sage', 'sova', 'viper']]","[1, 2, 1, 3, 2, 6]"
LOUD,LOUD,Breeze,11,91,10,1,4,7,70%,76,33,59%,70,49,"[['cypher', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'jett', 'kayo', 'sova', 'viper'], ['cypher', 'jett', 'skye', 'sova', 'viper']]","[4, 5, 2]"
LOUD,LOUD,Fracture,17,65,11,6,10,7,56%,98,78,52%,96,90,"[['breach', 'kayo', 'neon', 'omen', 'viper'], ['breach', 'brimstone', 'jett', 'killjoy', 'raze'], ['chamber', 'fade', 'omen', 'raze', 'viper'], ['breach', 'brimstone', 'chamber', 'raze', 'sage'], ['breach', 'brimstone', 'chamber', 'raze', 'viper'], ['breach', 'brimstone', 'chamber', 'cypher', 'raze'], ['astra', 'breach', 'cypher', 'raze', 'viper']]","[2, 4, 2, 5, 1, 1, 2]"
